product_code,detail_desc
799971,"Sports jacket in sturdy jersey with a text print on the back, zip down the front and mesh-lined hood with an elastic drawstring. Side pockets with a concealed zip, long sleeves with ribbing at the cuffs, and a slightly longer, rounded hem at the back with elastication. The polyester content of the jacket is recycled."
799972,"Sports trousers in sturdy jersey with a text print at the back and an elasticated drawstring waist. Side pockets and one back pocket, all with a concealed zip, and a ventilated mesh section at the crotch. The polyester content of the trousers is recycled."
799973,"Padded jacket in windproof, water-repellent functional fabric made partly from recycled polyester. Hood with an elastic drawstring, a zip down the front, handwarmer and side pockets, both with a concealed zip and a zipped inner pocket. Narrow elastication at the cuffs and a concealed elastic drawstring at the hem. Lined and filled with recycled polyester."
799979,"Short-sleeved top in fast-drying, breathable functional fabric with a print motif at the top and at the front and back of the hem. The polyester content of the top is partly recycled."
799980,"Sports shorts in stretch, fast-drying functional fabric with a print motif, an elasticated waist and side pockets with a concealed zip. The polyester content of the shorts is recycled."
800093,"Running jacket in textured, fast-drying, breathable functional fabric with reflective details. Stand-up collar, zip down the front, a zipped chest pocket and long sleeves with thumbholes and tape-trimmed cuffs. Gently rounded at the back."
800141,"Lightly padded popover jacket in windproof, water-repellent functional fabric with a quilted lower section. Hood with a high collar and a zip with a chin guard at the top. Front pocket with a concealed zip and a kangaroo pocket. Adjustable hook and loop tab at the cuffs and a zip at one side of the hem. Elasticated drawstring at the hem. Lined."
800531,Sports tights in fast-drying functional fabric with an elasticated waist.
801092,Longjohns with an elasticated waist and flatlock seams. Made from fast-drying functional fabric designed to keep you warm.
801095,Sports vest top in ribbed fast-drying functional fabric with a racer back and decorative seams at the sides. The top is designed with the minimum number of seams for a more comfortable fit and increased mobility.
801205,"Padded jacket in windproof, water-repellent functional fabric with a lined, padded, drawstring hood and zip down the front. Zipped side pockets, a zipped inner pocket, narrow ribbing at the cuffs, and a concealed drawstring at the hem. Lined."
801219,"Jacket in soft fleece with sections in woven fabric on the hood and chest. Fleece-lined hood with a high collar and a zip down the front. Chest pocket, zipped side pockets and long raglan sleeves with ventilating holes under the arms. Narrow elastication at the cuffs and hem."
801512,"High-waisted, ankle-length running tights in fast-drying functional fabric. Wide panel at the waist containing a concealed key pocket."
801589,"Ribbed, ankle-length sports tights in fast-drying functional fabric with a high waist. Wide waist panel containing a concealed key pocket."
801657,Cycling shorts in fast-drying functional fabric with wide elastication at the top. Regular waist.
802230,"Sports bra in ribbed, fast-drying functional fabric with a racer back and wide elastic at the hem. Lined at the front. Medium support."
802514,Running vest top in fast-drying functional fabric with a gently rounded hem.
803229,"Short sports top in fast-drying functional fabric with gently dropped shoulders, short sleeves, and a mesh section at the back."
803454,"Cropped sports top in fast-drying functional fabric with an inset, V-shaped mesh section at the front, padded cups with removable inserts and narrow elastication at the hem. The polyester content of the sports top is recycled."
803685,"High-waisted, ankle-length sports tights in fast-drying functional fabric with inset mesh sections at the hems. Wide waist panel containing a concealed key pocket."
803727,"Lightweight popover jacket designed as sportswear in a nylon weave with a high collar and unlined hood with an elastic drawstring. Zip at the top, kangaroo pocket, long raglan sleeves and wide microfibre cuffs with thumbholes. Concealed, elasticated drawstring at the hem. Unlined."
803892,"Fitted sports vest top in sturdy, ribbed fast-drying functional fabric with a racer back."
804992,Wide sports top in fast-drying functional fabric with a slightly wider neckline and short cap sleeves. Rounded and slightly longer at the back.
804996,Sports vest top in fast-drying functional fabric with a narrow cut at the top and racer back. Relaxed fit.
805000,"Fitted jacket in fast-drying functional fabric designed to help keep you dry and cool while exercising. Hood, zip down the front with a chin guard and zipped front pockets for safe storage of valuables. Extra-long sleeves with thumbholes to help keep you warm while exercising outside. The sleeves are in a raglan cut to minimise the risk of friction from the seams."
805003,"Sports top in soft sweatshirt fabric with a wide turtle neck, low dropped shoulders, long sleeves and wide ribbing at the cuffs and hem. Soft brushed inside."
805005,"Fully lined sports bra in fast-drying functional fabric with padded cups that lift and shape while providing good support. Wide, adjustable shoulder straps that cross at the back, a taped zip at the front and an elasticated hem. Medium support."
805007,"Cropped sports top in fast-drying functional fabric designed with the minimum number of seams for a more comfortable fit and increased mobility. Narrow, adjustable shoulder straps. Integral bra with removable inserts that shape the bust and provide good support, and covered elastication at the hem."
805011,"Sports bra in fast-drying functional fabric with mesh details, a racer back and wide elasticated hem. Lined at the front. Medium support."
805015,"Sports bra in fast-drying functional fabric with a ribbed section at the front, a mesh racer back and a wide elastic hem with embossed text. Medium support."
805038,Sleeveless sports bodysuit in fast-drying functional fabric with a high neckline at the front and low-cut back. Lined gusset and cutaway coverage at the back. The polyester content of the bodysuit is recycled.
