product_code,detail_desc
799017,"Shirt jacket in a sturdy, checked weave with a soft, brushed finish. Collar, press-studs down the front, a yoke at the back, flap chest pockets with a press-stud and side pockets. Long sleeves with press-studs at the cuffs. Unlined."
799154,"Short top in a cotton weave with broderie anglaise and a smocked bodice. Shaped neckline, short sleeves with elastication at the top and bottom, and a seam and small frill trim at the hem."
799349,"Knee-length skirt in satin with a high waist, concealed zip in one side and a slit at the front. Unlined."
799365,"5-pocket, ankle-length jeans in washed denim with an extra-high waist and slim legs. The jeans are made partly from recycled cotton."
799366,"Ankle-length jersey trousers with a regular, elasticated waist, side pockets and gently tapered legs with sewn-in turn-ups at the hems."
799381,"Coat in woven fabric with narrow notch lapels and no fasteners. Long sleeves with sewn-in turn-ups, discreet front pockets and a single back vent. Tape-trimmed inner seams. Unlined."
799444,"Short shirt dress in a Tencel™ lyocell weave with a collar, buttons down the front and flap chest pockets with a button. Seam with a drawstring at the waist and 3/4-length sleeves with sewn-in turn-ups. Unlined."
799487,"Short dress in a cotton weave with a collar, buttons down the front and a yoke at the back. Narrow, sewn-in tie belt at the waist, flap chest pockets with a button and long sleeves with buttoned cuffs. Unlined."
799507,"Cardigan in a fluffy jacquard knit with low dropped shoulders, long sleeves and ribbing at the cuffs and hem. No buttons."
799624,"Wide jumper in a soft jacquard knit with dropped shoulders, long sleeves and ribbing around the neckline, cuffs and hem."
799627,"Slightly boxy jumper in a soft, chunky knit with low dropped shoulders and ribbing around the neckline, cuffs and hem."
799690,"Backpack in woven fabric with imitation leather details and a handle and drawstring at the top. Narrow adjustable shoulder straps, one outer compartment and a flap with decorative metal buckles and concealed magnetic fasteners. Lined. Size 11x27x37 cm."
799876,"Short, straight-cut coat in soft pile with large notch lapels, a concealed fastening with press-studs at the front and concealed pockets in the side seams. Lined."
799879,"Short dress in a patterned crêpe weave with a round neckline and an opening with a button at the back of the neck. Long sleeves with a small opening and button at the cuffs, a lace-trimmed seam at the waist and a bell-shaped skirt."
799997,"Short dress in cotton lace with a slightly deeper neckline at the back, 3/4-length trumpet sleeves and a gently flared skirt. Lined with a short jersey dress with narrow shoulder straps."
799998,"Platform ankle boots in glossy imitation leather with lacing at the front. Fabric linings and insoles. Heel 10.5 cm, platform front 2 cm."
800016,Long-sleeved jersey top with a V-neck at the back with a knot detail at the hem.
800225,"Short skirt in imitation suede with imitation leather sections. Decorative, zipped front pockets and a visible zip at the back. Lined."
800320,A pair of large glasses in glittery plastic with Christmas trees on top decorated with colourful sparkly studs. No lenses.
800373,"Block-coloured nylon windbreaker with a high stand-up collar, zip down the front and concealed front pockets with a press-stud. Wide dolman sleeves with elastication at the cuffs, and an elasticated hem. Lined."
800529,"Trousers in cotton twill with a high paper bag waist, zip fly and button and detachable tie belt. Patch front pockets and tapered legs."
800550,"Fully lined bikini bottoms with a mid waist, wide sides with flounces, and a high cut at the back."
800765,"Short skirt in washed cotton twill with a high paper bag waist and detachable belt. Zip fly and button, front pockets and back pockets."
800830,"Ankle-length boiler suit in an airy cotton weave with a resort collar, chest pockets and an elasticated waist. Buttons down the front and half-length sleeves with sewn-in turn ups."
801068,"Short, fitted cardigan in a fine knit with a V-neck, buttons down the front, long sleeves and overlocked edges at the cuffs and hem."
801096,"Cold shoulder blouse in a patterned crêpe weave with a V-neck, tie-top shoulder straps and short, wide sleeves. Frill trim and a small opening with ties at the top, and inset lace trims at the front."
801179,"Short jersey top with a V-neck, decorative buttons down the front and short, wide sleeves. Elastication and a tie detail at the hem."
801240,"Boiler suit in airy cotton denim with a resort collar and concealed buttons down the front. Long sleeves and cuffs with a concealed press-stud. Chest pocket, patch front pockets and back pockets. Detachable tie belt at the waist and wide, gently tapered legs."
801308,"Short shorts in cotton canvas with a high waist, zip fly and button, patch front pockets and fake back pockets with a flap."
801322,"Short, boxy blouse in viscose crêpe jersey with a collar, buttons down the front and short dolman sleeves."
801384,"Ankle-length trousers in stretch twill with a high waist, zip fly and button, back pockets and super-skinny legs."
801447,"Wide jumper in a soft knit with a ribbed V-neck, dropped shoulders, long sleeves and ribbing at the cuffs and hem."
801466,"Jumper in a soft rib knit with low dropped shoulders, long sleeves and a hood with a wide, fine-knit drawstring."
801526,"Short dress in soft Tencel™ lyocell denim with a V-neck and buttons down the front. Short sleeves, a tapered waist and a gently flared skirt. Unlined."
801554,"Fitted body in jersey containing glittery threads. Narrow cut at the top, narrow, adjustable shoulder straps and press-studs at the crotch."
801673,"Fitted top in soft cotton jersey with a V-neck, gathered seam at the front and long sleeves."
801865,"Boxy jumper with a ribbed turtle neck, low dropped shoulders, long sleeves and ribbing at the cuffs and hem."
801979,"Ankle-length jeans in washed, stretch denim with a high waist, zip fly and button, patch front pockets, back pockets and straight, wide legs."
802003,"5-pocket shorts in soft, washed cotton denim with a high waist, zip fly and button and raw-edge hems."
802159,"Blouse in airy chiffon with a collar, buttons at the back of the neck and ties that fasten at one side. Deep cut-out section at the back and long, wide sleeves with buttoned cuffs. Unlined."
802224,"Straight-style shirt in airy, patterned chiffon with a collar, buttons down the front, long sleeves with narrow, buttoned cuffs, and a rounded hem. Slightly longer at the back."
802316,"Short, straight-cut, sleeveless dress in cotton corduroy with a V-neck, buttons down the front and a seam at the waist with flap front pockets. Unlined."
802373,"Small backpack in woven fabric with imitation leather details. Zip and handle at the top, a zipped outer compartment and adjustable shoulder straps. Lined. Size 11x21x26 cm."
802433,V-neck blouse in a viscose weave with covered buttons down the front and long puff sleeves with elastication at the cuffs.
802554,"High-waisted jersey trousers with covered elastication at the waist and wide, flared hems."
802707,Captain’s cap in woven fabric with elastication at the back and lining in a cotton weave.
802723,"Ankle-length trousers in soft cotton twill. High paper bag waist with a detachable tie belt and elastication at the back, fake fly with decorative buttons, side pockets and tapered legs."
802815,"Blouse in airy mesh with a shimmering pattern. Small, gathered stand-up collar with an opening and button at the back of the neck and short puff sleeves. Unlined."
802881,Biker jacket in grained imitation leather with a diagonal zip down the front and a collar with decorative press-studs. Zipped side pockets and long sleeves with a zip at the cuffs. Lined.
802896,"Trousers in sturdy cotton twill with a high waist, zip fly and button, and front and back pockets. Wide, cropped legs with one leg pocket that has a pleat and one leg pocket that has a flap and decorative zip."
802898,"Jacket in washed cotton denim with a collar and buttons down the front. Flap chest pockets with a button, discreet side pockets and long sleeves with buttoned cuffs."
802902,"Short dress in a patterned viscose weave with a small, frilled stand-up collar, buttons at the top, long sleeves and narrow cuffs with a covered button. Seam at the waist and a gently flared skirt with a seam and flounce at the hem."
802905,Short dress in a patterned weave with a small stand-up collar and a small opening with buttons at the back of the neck. Elasticated waist and long sleeves with a seam at the elbows and flare to the cuffs. Unlined.
